390,7.94698,1.78599,0.30469,10.0,0.1,17.44849181175232
390,8.20251,2.05927,0.3125,10.0,0.1,14.79131269454956
390,8.05227,1.88416,0.38281,18.0,0.1,15.171931982040405
390,8.16816,2.02985,0.26562,10.0,0.1,15.948006868362427
780,6.21449,1.68719,0.39062,14.0,0.1,22.134777784347534
2730,3.03729,1.9681,0.32812,10.0,0.1,53.00920653343201
2730,2.48991,1.42327,0.46094,9.0,0.1,51.506078481674194
2730,2.97805,1.90908,0.34375,12.0,0.1,52.98236632347107
2730,2.62112,1.55454,0.45312,9.0,0.1,50.36814880371094
3120,2.14109,1.3066,0.54688,9.0,0.1,55.11665987968445
3510,1.85375,1.18925,0.625,9.0,0.1,62.58680558204651
3900,1.64522,1.10363,0.64844,10.0,0.1,71.30473613739014
4680,1.72667,1.32283,0.60156,10.0,0.1,83.4721360206604
5070,1.44601,1.08981,0.60938,11.0,0.1,86.12517881393433
5070,1.32241,0.96601,0.69531,11.0,0.1,83.01079750061035
5070,1.52693,1.17055,0.59375,13.0,0.1,88.89566802978516
7410,1.14407,0.87346,0.65625,12.0,0.1,120.50235557556152
7800,1.39963,1.13494,0.60938,11.0,0.1,129.130690574646
7800,1.321,1.05643,0.64844,11.0,0.1,128.00653958320618
8580,1.30122,1.02992,0.66406,6.0,0.1,141.09609246253967
9360,1.2487,0.98486,0.66406,10.0,0.1,150.1448950767517
9360,1.2496,0.98573,0.64844,11.0,0.1,154.32981944084167
9360,1.40168,1.13784,0.65625,13.0,0.1,154.75922226905823
10140,1.15168,0.88452,0.71875,9.0,0.1,163.34295463562012
12090,1.01525,0.73759,0.74219,12.0,0.1,191.18369340896606
12090,1.04264,0.76502,0.76562,11.0,0.1,189.48457717895508
13260,1.37732,1.09545,0.64062,11.0,0.1,213.2212197780609
13260,1.2859,1.00403,0.63281,11.0,0.1,212.76932215690613
13260,1.24982,0.96797,0.67188,11.0,0.1,208.67638230323792
13650,1.19669,0.90872,0.66406,14.0,0.1,216.46753239631653
14820,1.08093,0.78635,0.72656,9.0,0.1,234.84895396232605
15990,1.04988,0.75591,0.75,12.0,0.01,249.9390377998352
15990,1.12103,0.82707,0.71094,14.0,0.01,250.12375402450562
16380,0.90927,0.62321,0.8125,10.0,0.01,260.0262203216553
16380,0.96612,0.68012,0.73438,7.0,0.01,257.32243251800537
16770,0.85197,0.57336,0.82031,9.0,0.01,261.8034746646881
17160,0.92156,0.65009,0.78906,12.0,0.01,269.1588258743286
17550,1.01884,0.75416,0.73438,12.0,0.01,277.9450685977936
17550,0.8319,0.56727,0.76562,9.0,0.01,275.2445561885834
18720,1.01888,0.77284,0.75,10.0,0.01,291.70953345298767
18720,0.82677,0.58073,0.83594,13.0,0.01,293.4611346721649
19500,0.72353,0.4886,0.84375,8.0,0.01,304.58482909202576
20280,0.80884,0.58364,0.79688,12.0,0.01,319.17473578453064
20280,0.78901,0.56387,0.78906,12.0,0.01,316.54432106018066
20280,0.90554,0.6804,0.75,12.0,0.01,317.70914101600647
20280,0.86913,0.64399,0.75,6.0,0.01,316.51164627075195
20670,0.73026,0.50981,0.82031,12.0,0.01,325.48502826690674
20670,0.71543,0.49498,0.82031,12.0,0.01,325.902446269989
20670,0.77644,0.55599,0.82812,10.0,0.01,321.36518454551697
21060,0.84175,0.62554,0.80469,9.0,0.01,327.2705886363983
21060,0.78629,0.57008,0.75781,16.0,0.01,329.18200492858887
21060,0.84544,0.62923,0.76562,13.0,0.01,327.4816665649414
21840,0.78911,0.5811,0.8125,7.0,0.01,343.20001316070557
22230,0.80285,0.59871,0.79688,8.0,0.01,347.5401659011841
22230,0.72586,0.52173,0.8125,8.0,0.01,346.3898718357086
22230,0.6134,0.40929,0.82812,11.0,0.01,346.34770917892456
23790,0.78198,0.59129,0.83594,9.0,0.01,370.07940220832825
23790,0.74502,0.55433,0.8125,7.0,0.01,372.77506470680237
23790,0.64241,0.45172,0.84375,9.0,0.01,372.83604192733765
24180,0.68049,0.49247,0.84375,10.0,0.01,378.7618923187256
24180,0.74562,0.55759,0.75781,14.0,0.01,372.88967776298523
24180,0.7226,0.53458,0.8125,14.0,0.01,374.6291410923004
24180,0.65675,0.46875,0.82812,14.0,0.01,374.6633884906769
26520,0.68405,0.50984,0.8125,11.0,0.01,409.77002596855164
27690,0.72735,0.55827,0.82812,12.0,0.01,429.8759276866913
28080,0.57698,0.40914,0.875,12.0,0.01,433.3940579891205
30810,0.44651,0.28544,0.88281,9.0,0.01,475.52113366127014
32370,0.64253,0.48346,0.82031,9.0,0.001,499.30649638175964
32370,0.5553,0.39623,0.875,13.0,0.001,498.97653341293335
32370,0.64359,0.48451,0.84375,26.0,0.001,497.5425617694855
32760,0.61545,0.45671,0.85156,12.0,0.001,503.48010754585266
33930,0.67488,0.51708,0.79688,12.0,0.001,522.6161186695099
33930,0.50887,0.35106,0.875,12.0,0.001,523.8015279769897
34320,0.46083,0.30329,0.91406,12.0,0.001,529.6948280334473
34710,0.53986,0.38261,0.89062,10.0,0.001,537.1083974838257
35490,0.64876,0.49206,0.82031,9.0,0.001,548.7216875553131
36270,0.51309,0.35703,0.86719,11.0,0.001,557.8977539539337
36270,0.67164,0.51557,0.82812,11.0,0.001,560.5863621234894
36270,0.54661,0.39054,0.89062,6.0,0.001,557.8951349258423
36270,0.69414,0.53807,0.79688,11.0,0.001,556.6564221382141
36660,0.5545,0.39875,0.84375,12.0,0.001,564.0095183849335
36660,0.66962,0.51387,0.82031,13.0,0.001,562.6433706283569
37050,0.53301,0.37761,0.88281,13.0,0.001,570.3623402118683
37050,0.67667,0.52127,0.78906,12.0,0.001,568.6571643352509
37050,0.47582,0.32041,0.90625,13.0,0.001,571.0836756229401
37830,0.68687,0.5321,0.8125,9.0,0.001,580.216593503952
38220,0.43368,0.2792,0.92188,11.0,0.001,588.6641681194305
38220,0.54452,0.39004,0.88281,10.0,0.001,588.6030678749084
39000,0.70256,0.54862,0.83594,11.0,0.001,600.380895614624
39000,0.49524,0.34129,0.85938,11.0,0.001,600.3189942836761
39000,0.65554,0.5016,0.82812,13.0,0.001,602.352527141571
39000,0.47408,0.32014,0.89844,15.0,0.001,597.8108055591583
39000,0.55489,0.40094,0.85938,20.0,0.001,597.8401052951813
39390,0.56597,0.41229,0.83594,11.0,0.001,605.7456848621368
39390,0.55579,0.40211,0.85938,15.0,0.001,603.8798096179962
39390,0.64436,0.49068,0.85156,16.0,0.001,602.192724943161
39780,0.59824,0.44482,0.80469,11.0,0.001,611.4970569610596
39780,0.59707,0.44365,0.84375,13.0,0.001,609.6683225631714
40170,0.52656,0.37343,0.85156,10.0,0.001,619.7048008441925
40560,0.69566,0.54281,0.82031,11.0,0.001,622.8136010169983
40560,0.66818,0.51533,0.82031,10.0,0.001,625.9821221828461
40560,0.53929,0.38644,0.82812,16.0,0.001,623.9771285057068
43290,0.49766,0.34681,0.86719,11.0,0.001,665.5249817371368
43680,0.65462,0.50402,0.82031,15.0,0.001,673.3390960693359
43680,0.55135,0.40075,0.83594,11.0,0.001,668.8095076084137
43680,0.46517,0.31457,0.88281,12.0,0.001,668.9680335521698
