1.0,8.4076625,2.165095,0.1582025,10.0,0.1,17.829438626766205
2.0,6.598485,2.00895,0.265625,10.0,0.1,22.626919507980347
3.0,5.43583,2.068135,0.27344,10.5,0.1,27.25857174396515
6.0,3.030675,1.663865,0.41015500000000005,8.0,0.1,42.42381238937378
10.0,2.1708800000000004,1.6981733333333333,0.41666333333333333,10.333333333333334,0.10000000000000002,61.506348292032875
11.0,1.9117300000000002,1.533595,0.42969,6.0,0.1,67.25296032428741
12.0,1.939035,1.6279,0.429685,10.0,0.1,72.61372327804565
14.0,1.8253,1.5076,0.44531000000000004,12.0,0.1,83.8657112121582
15.0,1.85946,1.5973899999999999,0.39061999999999997,7.0,0.1,88.53016376495361
17.0,1.722385,1.51708,0.492185,9.5,0.1,98.57016181945801
24.0,1.337874,1.176114,0.60625,12.8,0.1,132.48676657676697
25.0,1.56806,1.38592,0.45311999999999997,7.0,0.1,138.7973771095276
26.0,1.758375,1.524765,0.44921500000000003,10.5,0.1,142.02816009521484
29.0,1.2735733333333334,1.0785766666666667,0.6276033333333333,10.666666666666666,0.10000000000000002,157.30474535624185
33.0,1.17028,0.9931899999999999,0.6562466666666666,10.0,0.10000000000000002,177.20278787612915
34.0,5.05305,4.81778,0.09765499999999999,10.0,0.1,182.5691910982132
35.0,nan,nan,0.10156,8.0,0.1,189.0736768245697
36.0,nan,nan,0.09375,11.0,0.1,191.02796626091003
38.0,nan,nan,0.09895999999999999,11.0,0.10000000000000002,202.7387555440267
39.0,nan,nan,0.07812000000000001,15.0,0.1,206.314879655838
42.0,nan,nan,0.13280999999999998,11.0,0.01,220.32594275474548
43.0,nan,nan,0.08594,12.0,0.01,228.19000899791718
45.0,nan,nan,0.11719,9.0,0.01,236.78454780578613
47.0,nan,nan,0.10547000000000001,10.0,0.01,247.43905770778656
48.0,nan,nan,0.07031,13.0,0.01,252.5278286933899
49.0,nan,nan,0.109375,10.5,0.01,257.5809918642044
50.0,nan,nan,0.10156,4.0,0.01,264.17961621284485
55.0,nan,nan,0.10547,11.5,0.01,288.34880459308624
57.0,nan,nan,0.0625,14.0,0.01,297.44680166244507
58.0,nan,nan,0.10937999999999999,16.0,0.01,301.46680665016174
59.0,nan,nan,0.10156,17.0,0.01,309.1550583839416
60.0,nan,nan,0.08594,12.0,0.01,314.36185669898987
62.0,nan,nan,0.09375,9.0,0.01,323.15148079395294
64.0,nan,nan,0.14844000000000002,13.0,0.01,334.77552151679987
65.0,nan,nan,0.14844000000000002,12.0,0.01,337.3537788391113
66.0,nan,nan,0.09635333333333335,12.666666666666666,0.01,342.77892835934955
69.0,nan,nan,0.12109499999999998,9.5,0.01,356.3761157989502
72.0,nan,nan,0.09375,9.666666666666666,0.01,373.1820894877116
73.0,nan,nan,0.074215,8.0,0.01,379.0797184705734
74.0,nan,nan,0.08854000000000001,11.0,0.01,383.9560212294261
75.0,nan,nan,0.14062,12.0,0.01,387.3208599090576
78.0,nan,nan,0.09896,9.666666666666666,0.01,403.4277362028758
80.0,nan,nan,0.10156,13.0,0.001,413.24895548820496
83.0,nan,nan,0.10156,12.0,0.001,427.2836906909943
85.0,nan,nan,0.09375,10.0,0.001,438.43096673488617
